ID;TITULO;FRASE;PARTE;LINK;AS;P1;A1;A2;A3
doAenkESxww;He Man em Português DUBLADO | O Dia das Maquinas | Desenhos Animados;"""estou fazendo grandes coisas""";Meio;https://www.youtube.com/watch?v=doAenkESxww;Neutro;Neutro;Neutro;Neutro;Neutro
frHYQ_1bFME;A casa subterrânea! Peppa Pig (História: O Bazar);crianças nós vamos ter que fazer um bazar o dinheiro que conseguirmos vai pagar o novo telhado;Início;https://www.youtube.com/watch?v=frHYQ_1bFME;Positivo;Positivo;Positivo;Positivo;Positivo
OwWVDq9wwKc;As Tartarugas Ninja Fizeram uma Corrida Divertida | Canções Infantis e Rimas para Crianças;"""segurando fatias de pizza perto do coração""";Início;https://www.youtube.com/watch?v=OwWVDq9wwKc;Positivo;Positivo;Positivo;Positivo;Positivo
2X3vieGlcyY;Assista quando estiver em um dia ruim - BoJack Horseman;ela não teve coragem o suficiente para contar a verdade.;Meio;https://www.youtube.com/watch?v=2X3vieGlcyY;Neutro;Negativo;Neutro;Neutro;Neutro
qt1Qt7eMTYk;Dia da Gincana... Detetive Labrador (História: Ligações Falsas);desligue imediatamente e conte pra polícia;Fim;https://www.youtube.com/watch?v=qt1Qt7eMTYk;Neutro;Neutro;Neutro;Neutro;Neutro
4w7cS9CL9QE;INGLÊS INFANTIL | APRENDER INGLÊS COM AMIGO MUMU | AULA DE INGLÊS PARA CRIANÇAS;"""vamos começar contando de a Força e repita""";Início;https://www.youtube.com/watch?v=4w7cS9CL9QE;Neutro;Neutro;Negativo;Neutro;Neutro
JMp71mLRJSQ;Desenho Infantil... 32 Minutos (História: Máquina de Doces);eu falei a gente devia ter lido o manual por favor maquininha de docinhos Volta funcionar;Meio;https://www.youtube.com/watch?v=JMp71mLRJSQ;Positivo;Positivo;Neutro;Positivo;Positivo
yvCDV6Bh2d8;Desenho Infantil... 28 Minutos (História: Bolha de Sabão);olha só o que eu tenho aqui colhi na horta para você oba cenourinhas que delícia;Fim;https://www.youtube.com/watch?v=yvCDV6Bh2d8;Positivo;Positivo;Positivo;Positivo;Positivo
-hgCtotSucs;Dora seguiu um rastro de conchas brilhantes 🐚✨ | Canção divertida para crianças;"""foi divertido começar a seguir conchas marinhas""";Início;https://www.youtube.com/watch?v=-hgCtotSucs;Positivo;Positivo;Positivo;Positivo;Positivo
qV0Nrut-T9c;9 Lições de vida em Bojack Horseman;Caroline trocaria sua carreira de agente para gestora no meio da série em um movimento que mais parecia insanidade em primeiro momento mas que se provou ser certeiro por ela.;Meio;https://www.youtube.com/watch?v=qV0Nrut-T9c;Neutro;Neutro;Negativo;Neutro;Neutro
QI6ZQCh-Zrw;Para Onde Vai a Água? | Episódios Completos 🐵 George, o Curioso;"""o dia vai ser ótimo de acordo com o mapa""";Fim;https://www.youtube.com/watch?v=QI6ZQCh-Zrw;Positivo;Positivo;Positivo;Neutro;Positivo
x64zMoTFcb4;Ricky tem um pneu furado | Ricky Zoom Brasil | Desenhos Animados;"""agora podemos recuperar a bolinha perdida""";Fim;https://www.youtube.com/watch?v=x64zMoTFcb3;Neutro;Neutro;Neutro;Neutro;Neutro
SErY7GNv1Hg;FUNK DO PATINHO - Cantinho Encantado | Música Infantil;"""gira gira tudo junto""";Início;https://www.youtube.com/watch?v=SErY7GNv1Hg;Neutro;Neutro;Neutro;Neutro;Neutro
rSfK571WN4E;Os Backyardigans: A Grande Corrida - Ep.17;"""posso tomar um suco de laranja por favor""";Início;https://www.youtube.com/watch?v=rSfK571WN4E;Neutro;Neutro;Neutro;Neutro;Neutro
-TCnAM_PvEw;Peppa Pig... Compilation 14 (História: Lavando Roupa);rosa não é uma cor muito boa para uma camisa de futebol uh o papai Pig chegou do trabalho;Meio;https://www.youtube.com/watch?v=-TCnAM_PvEw;Negativo;Negativo;Negativo;Negativo;Negativo
BO6e7Gq1jWM;A filosofia presente no Fim de BoJack Horseman;ser autêntico significa fugir dessas mentiras rejeitar a voz do dire e fazer aquilo que você tem vontade aquilo que te faz feliz.;Meio;https://www.youtube.com/watch?v=BO6e7Gq1jWM;Positivo;Negativo;Positivo;Positivo;Positivo
3yaIKm_WZFs;O susto! - Contação de Histórias infantis - Varal de Histórias;"""beijo para Emanuela Barros ela tem cinco anos e mora em Curitiba""";Fim;https://www.youtube.com/watch?v=3yaIKm_WZFs;Neutro;Neutro;Neutro;Neutro;Neutro
AMxOelWy0UQ;O amigo travesso de Obby no Roblox escorregou 😆🧱 | Canção Divertida para Crianças;"""as moedas de ouro brilhavam e as pérolas reluziam""";Fim;https://www.youtube.com/watch?v=AMxOelWy0UQ;Positivo;Positivo;Positivo;Positivo;Positivo
KMcR9YuIh0o;Pea Pea Explora El Desafío Del Baño Frío Y Caliente 🔥❄ Divertidos Dibujos Animados Para Niños;"""pe pea e seus amigos celebram o natal""";Fim;https://www.youtube.com/watch?v=KMcR9YuIh0o;Neutro;Neutro;Neutro;Neutro;Positivo
JWxjkWiH6Wc;BIG MOUTH - Mais um desenho pra adultos;definitivamente não é uma série para crianças.;Meio;https://www.youtube.com/watch?v=JWxjkWiH6Wc;Neutro;Neutro;Neutro;Positivo;Neutro
3CIUr10_fUs;A PREVISÃO MAIS ABSURDA dos SIMPSONS…;eu duvido que você sabia disso.;Início;https://www.youtube.com/shorts/3CIUr10_fUs;Neutro;Neutro;Neutro;Neutro;Neutro
SAVH83QDUbc;A Falsa perfeição de Peanutbutter em BoJack Horseman;nada parece abalar ele mas conforme a obra continua indo pra frente tu meio que cria uma certa aversão a esse cara tão bonzinho depois de umas atitudes para lá de babacas e contestáveis por parte dele.;Início;https://www.youtube.com/watch?v=SAVH83QDUbc;Neutro;Neutro;Neutro;Neutro;Neutro
KMcR9YuIh0o;Pea Pea Explora El Desafío Del Baño Frío Y Caliente 🔥❄ Divertidos Dibujos Animados Para Niños;"""as palomitas de sete cores são tão bonitas""";Fim;https://www.youtube.com/watch?v=KMcR9YuIh0o;Neutro;Neutro;Negativo;Neutro;Neutro
7bz65MLVvms;Peppa Pig... Compilation 14 (História: Tosse de Pedro);a Peppa e seus amigos estão tendo uma aula de música a Poly tinha uma boneca;Início;https://www.youtube.com/watch?v=7bz65MLVvms;Neutro;Neutro;Neutro;Neutro;Neutro
hyy47h2fNn4;O Show do Garfield 😺 Treinamento radical | DESENHO INFANTIL🌈PORTUGUÊS do BRASIL;"""o doce e obediente garfield""";Fim;https://www.youtube.com/watch?v=hyy47h2fNn4;Neutro;Positivo;Neutro;Neutro;Neutro
QI6ZQCh-Zrw;Para Onde Vai a Água? | Episódios Completos 🐵 George, o Curioso;"""ajudando a empurrar o problema""";Início;https://www.youtube.com/watch?v=QI6ZQCh-Zrw;Neutro;Neutro;Neutro;Neutro;Neutro
hHn9djMGYL0;A humanidade poética de BoJack Horseman;eu sou psicólogo ficar de chagas e no vídeo de hoje eu vou fazer uma análise psicológica do protagonista da série original da Netflix bojack horseman.;Fim;https://www.youtube.com/watch?v=hHn9djMGYL0;Neutro;Neutro;Neutro;Neutro;Neutro
OwWVDq9wwKc;As Tartarugas Ninja Fizeram uma Corrida Divertida | Canções Infantis e Rimas para Crianças;"""os filhotes da patrulha canina correram por terras nevadas""";Fim;https://www.youtube.com/watch?v=OwWVDq9wwKc;Positivo;Positivo;Positivo;Positivo;Positivo
JWxjkWiH6Wc;BIG MOUTH - Mais um desenho pra adultos;se você gostou de big mal comenta aqui escreve o canal um beijo tchau.;Fim;https://www.youtube.com/watch?v=JWxjkWiH6Wc;Neutro;Neutro;Neutro;Neutro;Neutro
hyy47h2fNn4;O Show do Garfield 😺 Treinamento radical | DESENHO INFANTIL🌈PORTUGUÊS do BRASIL;"""o show do garfield treinamento radical""";Início;https://www.youtube.com/watch?v=hyy47h2fNn4;Neutro;Neutro;Negativo;Neutro;Neutro
1j3zTuJiy0Q;Scooby-Doo Encontra um SUPER Amigo! | Scooby-Doo! em Português 🇧🇷 | ‪@WBKidsBrasil‬;"""a liga da justiça foi chamada para uma emergência""";Fim;https://www.youtube.com/watch?v=1j3zTuJiy0Q;Neutro;Neutro;Neutro;Neutro;Neutro
hyy47h2fNn4;O Show do Garfield 😺 Treinamento radical | DESENHO INFANTIL🌈PORTUGUÊS do BRASIL;"""queria me desculpar mais uma vez""";Fim;https://www.youtube.com/watch?v=hyy47h2fNn4;Neutro;Positivo;Neutro;Neutro;Neutro
SrpHLLNoIMM;Bob Esponja ESTILOSO por 60 Minutos Seguidos 🔥 | Bob Esponja em Português;"""elas me levaram ao fundo do mar onde me deram uma estrela""";Meio;https://www.youtube.com/watch?v=SrpHLLNoIMM;Neutro;Neutro;Neutro;Neutro;Neutro
HmpiiNG6SQA;A LISTA DOS MAIS BONITOS EM SOUTH PARK #southpark;tentam pedir a lista a uma menina mas ela Nega e Cartman perde a paciência.;Início;https://www.youtube.com/shorts/HmpiiNG6SQA;Neutro;Neutro;Neutro;Neutro;Neutro
AsijPlOOkMM;O Show do Garfield 😺A Pizza perfeita🍕PARA CRIANÇAS | O Reino Series;"""essa é a melhor pizza que eu já comi""";Fim;https://www.youtube.com/watch?v=AsijPlOOkMM;Neutro;Neutro;Neutro;Neutro;Neutro
FXdKwbOQce4;MARATONA MELHORES EPISÓDIOS... O Show da Luna! (História: Sol Verde);o que foi que cara são essas tem alguma coisa errada com meu desenho;Início;https://www.youtube.com/watch?v=FXdKwbOQce4;Neutro;Neutro;Neutro;Neutro;Neutro
YggLBVSorVM;Um Filhote de Tucano Estava Fazendo Malabares 🐦🎪 | Canção Divertida para Bebês e Crianças;"""as cores se misturam no redemoinho""";Início;https://www.youtube.com/watch?v=YggLBVSorVM;Neutro;Neutro;Positivo;Neutro;Neutro
SrpHLLNoIMM;Bob Esponja ESTILOSO por 60 Minutos Seguidos 🔥 | Bob Esponja em Português;"""eu vou dar um trato nas unhas""";Início;https://www.youtube.com/watch?v=SrpHLLNoIMM;Neutro;Neutro;Neutro;Neutro;Neutro
4s6mSWpKeCM;A casa subterrânea! Peppa Pig (História: Armário de Brinquedos);está bem depois compramos um armário novo podemos comprar um agora pela internet viva;Início;https://www.youtube.com/watch?v=4s6mSWpKeCM;Positivo;Positivo;Positivo;Positivo;Positivo
KomCGixRjT8;Peppa Pig Português Brasil ⭐️ Vários Episódios Completos  ⭐️ Desenhos Animados;"""hoje iremos aprender sobre os números na escola""";Meio;https://www.youtube.com/watch?v=KomCGixRjT8;Neutro;Neutro;Neutro;Neutro;Neutro
dDsH7HOndWA;Peppa Pig... Compilation 14 (História: Carro de Bombeiro);agora só temos que esperar por um incêndio quanto nós temos que esperar;Meio;https://www.youtube.com/watch?v=dDsH7HOndWA;Neutro;Neutro;Neutro;Neutro;Neutro
2X3vieGlcyY;Assista quando estiver em um dia ruim - BoJack Horseman;quando eu imagino isso eu passo a achar que tudo vai dar certo mesmo senão como ela contaria pras pessoas.;Fim;https://www.youtube.com/watch?v=2X3vieGlcyY;Neutro;Neutro;Neutro;Neutro;Neutro
5fx72a2ezys;A casa subterrânea! Peppa Pig (História: A Chave Perdida);Ah para onde foi a beleza local a beleza local da montanha agora é um grande buraco;Fim;https://www.youtube.com/watch?v=5fx72a2ezys;Neutro;Neutro;Neutro;Neutro;Neutro
7QaVz97-ejE;SOBREVIVI de BEBÊ até IMORTAL no Minecraft;"""Nossa que lugar lindo esse aqui é o céu é aqui onde vivem todos os Imortais""";Fim;https://www.youtube.com/watch?v=7QaVz97-ejE;Positivo;Positivo;Positivo;Positivo;Positivo
bHADH18n_Qg;🐶🦴 O MELHOR de Krypto, o Supercão! | Krypto the Superdog em Português 🇧🇷 | ‪@DCKidsBrasil‬;"""seria uma honra se aceitasse""";Meio;https://www.youtube.com/watch?v=bHADH18n_Qg;Neutro;Neutro;Neutro;Neutro;Neutro
HQIVWQh5zcw;Peppa Pig AO VIVO! (História: Amigo de Faz de Conta);a Suzi veio brincar com a Peppa olá Peppa olá Suzi esse é o meu novo amigo Peppa;Início;https://www.youtube.com/watch?v=HQIVWQh5zcw;Neutro;Neutro;Neutro;Neutro;Neutro
l8rr0QZqYRs;A Caixa Mágica... Detetive Labrador (História: Piscina de Bolinhas);eu não consigo coçar minhas costas ai não alcança o meu pescoço;Início;https://www.youtube.com/watch?v=l8rr0QZqYRs;Neutro;Neutro;Neutro;Neutro;Neutro
Z4aLu4HnDLc;Preso na Lama! 🚗 Super Robô Ajuda Carros | Robofuse | Veículos de Emergência para Crianças;"""hora da fusão você precisa ajudá-los""";Início;https://www.youtube.com/watch?v=Z4aLu4HnDLc;Positivo;Positivo;Positivo;Positivo;Positivo
KMcR9YuIh0o;Pea Pea Explora El Desafío Del Baño Frío Y Caliente 🔥❄ Divertidos Dibujos Animados Para Niños;"""john tem uma forma de atrapar o alien""";Meio;https://www.youtube.com/watch?v=KMcR9YuIh0o;Neutro;Neutro;Neutro;Neutro;Neutro
KMcR9YuIh0o;Pea Pea Explora El Desafío Del Baño Frío Y Caliente 🔥❄ Divertidos Dibujos Animados Para Niños;"""pe pea se disculpa por todo o sucedido""";Meio;https://www.youtube.com/watch?v=KMcR9YuIh0o;Neutro;Neutro;Negativo;Neutro;Neutro
0xWSgd5y-gQ;A Verdadeira Inspiração por Trás do Butters em South Park;agora sabemos de onde vem a personalidade do grande burs.;Início;https://www.youtube.com/watch?v=0xWSgd5y-gQ;Neutro;Neutro;Neutro;Neutro;Neutro
frHYQ_1bFME;A casa subterrânea! Peppa Pig (História: O Bazar);É sim a dona coelha me disse E combina com a minha antiga sim papai combina;Meio;https://www.youtube.com/watch?v=frHYQ_1bFME;Positivo;Positivo;Positivo;Positivo;Positivo
F1OZbKj4yoQ;A casa subterrânea! Peppa Pig (História: Reciclagem);Vou jogar essa garrafa vazia na lata de lixo Peppa pare por qu não se joga garrafa na lata de lixo;Início;https://www.youtube.com/watch?v=F1OZbKj4yoQ;Positivo;Positivo;Positivo;Positivo;Positivo
3yaIKm_WZFs;O susto! - Contação de Histórias infantis - Varal de Histórias;"""e a história de hoje é de Mary França e de heliardo França e chama-se o susto""";Fim;https://www.youtube.com/watch?v=3yaIKm_WZFs;Neutro;Neutro;Neutro;Neutro;Neutro
frHYQ_1bFME;A casa subterrânea! Peppa Pig (História: O Bazar);hoje está chovendo e o telhado da escola está furado;Início;https://www.youtube.com/watch?v=frHYQ_1bFME;Positivo;Positivo;Positivo;Positivo;Positivo
dDsH7HOndWA;Peppa Pig... Compilation 14 (História: Carro de Bombeiro);por favor senhor coelho tenha cuidado com as churrasqueiras papai pig confie em mim uma mãe;Início;https://www.youtube.com/watch?v=dDsH7HOndWA;Neutro;Neutro;Neutro;Neutro;Neutro
kAweJWwmZ2c;Bob Esponja cozinha tudo, menos hambúrguer de siri 🍳 | Nickelodeon em Português;"""você parece bem animado""";Início;https://www.youtube.com/watch?v=kAweJWwmZ2c;Neutro;Neutro;Neutro;Neutro;Neutro
bHADH18n_Qg;🐶🦴 O MELHOR de Krypto, o Supercão! | Krypto the Superdog em Português 🇧🇷 | ‪@DCKidsBrasil‬;"""vão ter que me obedecer""";Início;https://www.youtube.com/watch?v=bHADH18n_Qg;Neutro;Neutro;Neutro;Neutro;Neutro
-TCnAM_PvEw;Peppa Pig... Compilation 14 (História: Lavando Roupa);é a minha camisa de futebol o jogo de futebol do papai é essa tarde;Início;https://www.youtube.com/watch?v=-TCnAM_PvEw;Negativo;Negativo;Negativo;Negativo;Negativo
HQIVWQh5zcw;Peppa Pig AO VIVO! (História: Amigo de Faz de Conta);o Léo prefere bolo de chocolate bolo de chocolate não tem será que ele não come o de frutas;Meio;https://www.youtube.com/watch?v=HQIVWQh5zcw;Neutro;Neutro;Neutro;Neutro;Neutro
0nMmWgETnMY;Nem tudo nasce da semente? 🍌🍌 - O Show da Luna! Episódio Completo 03 | Primeira Temporada | Kids;Então as bananas nascem desse caule raiz chamado rizoma que cresce e vira uma bananeira;Fim;https://www.youtube.com/watch?v=0nMmWgETnMY;Neutro;Neutro;Neutro;Positivo;Neutro
SErY7GNv1Hg;FUNK DO PATINHO - Cantinho Encantado | Música Infantil;"""põe uma camada e outra camada""";Fim;https://www.youtube.com/watch?v=SErY7GNv1Hg;Neutro;Neutro;Neutro;Neutro;Neutro
HQIVWQh5zcw;Peppa Pig AO VIVO! (História: Amigo de Faz de Conta);esse é o Leéo Leão cadê ele não tem ninguém aí a Suzi criou um amigo de faz de conta;Início;https://www.youtube.com/watch?v=HQIVWQh5zcw;Neutro;Neutro;Neutro;Negativo;Neutro
x64zMoTFcb4;Ricky tem um pneu furado | Ricky Zoom Brasil | Desenhos Animados;"""meus amigos são mais importantes do que qualquer foto""";Meio;https://www.youtube.com/watch?v=x64zMoTFcb3;Neutro;Neutro;Neutro;Neutro;Neutro
hHn9djMGYL0;A humanidade poética de BoJack Horseman;o babuíno fica um pouco mais fácil a cada dia.;Início;https://www.youtube.com/watch?v=hHn9djMGYL0;Neutro;Neutro;Neutro;Neutro;Neutro
xr5KQQN7Big;Cenas do Hambúrguer de Siri | Parte 2 | Bob Esponja em Português;"""posso descobrir o meu disfarce e agora sim""";Meio;https://www.youtube.com/watch?v=xr5KQQN7Big;Neutro;Neutro;Neutro;Neutro;Neutro
KomCGixRjT8;Peppa Pig Português Brasil ⭐️ Vários Episódios Completos  ⭐️ Desenhos Animados;"""agora podemos fazer o nosso jantar gostoso""";Fim;https://www.youtube.com/watch?v=KomCGixRjT8;Neutro;Neutro;Neutro;Neutro;Neutro
0565ORPLgRQ;EPISÓDIOS DE DESENHOS QUE FORAM BANIDOS #shorts;quando ela chega no topo velho aparece de trás de uma pedra e nos mostra uma cena bem controversa que levou o desenho a ser banido.;Meio;https://www.youtube.com/shorts/0565ORPLgRQ;Neutro;Neutro;Neutro;Neutro;Neutro
SrpHLLNoIMM;Bob Esponja ESTILOSO por 60 Minutos Seguidos 🔥 | Bob Esponja em Português;"""a enfermeira está certa eu fiquei bonitão""";Início;https://www.youtube.com/watch?v=SrpHLLNoIMM;Neutro;Neutro;Neutro;Neutro;Neutro
HthEOHxGJrg;Peppa Pig Português Brasil | Dias de brincadeira da Peppa | Desenhos Animados;"""tem um menino e um pé de feijão""";Início;https://www.youtube.com/watch?v=HthEOHxGJrg;Neutro;Neutro;Neutro;Neutro;Neutro
kAweJWwmZ2c;Bob Esponja cozinha tudo, menos hambúrguer de siri 🍳 | Nickelodeon em Português;"""estou pronto estou pronto para trabalhar""";Início;https://www.youtube.com/watch?v=kAweJWwmZ2c;Neutro;Neutro;Neutro;Neutro;Neutro
1j3zTuJiy0Q;Scooby-Doo Encontra um SUPER Amigo! | Scooby-Doo! em Português 🇧🇷 | ‪@WBKidsBrasil‬;"""desapareceu sem deixar rastros como mágica""";Meio;https://www.youtube.com/watch?v=1j3zTuJiy0Q;Neutro;Negativo;Neutro;Neutro;Neutro
xr5KQQN7Big;Cenas do Hambúrguer de Siri | Parte 2 | Bob Esponja em Português;"""vamos embora daqui para nunca mais voltar""";Início;https://www.youtube.com/watch?v=xr5KQQN7Big;Neutro;Negativo;Neutro;Neutro;Neutro
Xc6TPar4KSc;Close Enough e Apenas um Show SÃO do MESMO UNIVERSO;100 pessoas me disseram que vem sua fic é nice que é um desenho com animação super fofinho.;Fim;https://www.youtube.com/watch?v=Xc6TPar4KSc;Neutro;Neutro;Neutro;Neutro;Neutro
0nMmWgETnMY;Nem tudo nasce da semente? 🍌🍌 - O Show da Luna! Episódio Completo 03 | Primeira Temporada | Kids;legal então vamos pegar semente de banana Cadê a semente da banana vocês estão vendo alguma semente;Início;https://www.youtube.com/watch?v=0nMmWgETnMY;Neutro;Neutro;Neutro;Neutro;Negativo
KomCGixRjT8;Peppa Pig Português Brasil ⭐️ Vários Episódios Completos  ⭐️ Desenhos Animados;"""amanhã terá poça de lama para pular""";Fim;https://www.youtube.com/watch?v=KomCGixRjT8;Neutro;Neutro;Neutro;Neutro;Neutro
AsijPlOOkMM;O Show do Garfield 😺A Pizza perfeita🍕PARA CRIANÇAS | O Reino Series;"""o john pediu uma pizza""";Início;https://www.youtube.com/watch?v=AsijPlOOkMM;Neutro;Neutro;Neutro;Neutro;Positivo
Z4aLu4HnDLc;Preso na Lama! 🚗 Super Robô Ajuda Carros | Robofuse | Veículos de Emergência para Crianças;"""bom trabalho em equipe robô""";Meio;https://www.youtube.com/watch?v=Z4aLu4HnDLc;Positivo;Positivo;Positivo;Positivo;Positivo
YggLBVSorVM;Um Filhote de Tucano Estava Fazendo Malabares 🐦🎪 | Canção Divertida para Bebês e Crianças;"""os amigos estão à deriva no oceano""";Meio;https://www.youtube.com/watch?v=YggLBVSorVM;Neutro;Neutro;Neutro;Neutro;Neutro
HQIVWQh5zcw;Peppa Pig AO VIVO! (História: Amigo de Faz de Conta);olha só o Léo e ele também tá pulando ah todos adoram ficar pulando em poças de lão;Fim;https://www.youtube.com/watch?v=HQIVWQh5zcw;Neutro;Neutro;Neutro;Neutro;Neutro
9LM6TXghK_k;O MELHOR VÍDEO PARA APRENDER A LER - VOL 2 | + 40 MIN DE VÍDEOS PARA AJUDAR NA ALFABETIZAÇÃO;"""s a letra do sapato o sapato começa com s s de sapato sa pato sapato""";Fim;https://www.youtube.com/watch?v=9LM6TXghK_k;Neutro;Neutro;Neutro;Neutro;Neutro
Z4aLu4HnDLc;Preso na Lama! 🚗 Super Robô Ajuda Carros | Robofuse | Veículos de Emergência para Crianças;"""agora você pode limpar a lama usando o aspirador""";Início;https://www.youtube.com/watch?v=Z4aLu4HnDLc;Positivo;Negativo;Positivo;Positivo;Positivo
rSfK571WN4E;Os Backyardigans: A Grande Corrida - Ep.17;"""bem vindos à minha loja""";Início;https://www.youtube.com/watch?v=rSfK571WN4E;Neutro;Neutro;Neutro;Neutro;Neutro
KomCGixRjT8;Peppa Pig Português Brasil ⭐️ Vários Episódios Completos  ⭐️ Desenhos Animados;"""ganhou todos os ursos gigantes que nós temos""";Meio;https://www.youtube.com/watch?v=KomCGixRjT8;Neutro;Neutro;Negativo;Neutro;Neutro
